Record Date,Debt Held by the Public,Intragovernmental Holdings,Total Public Debt Outstanding,Source Line Number,Fiscal Year,Fiscal Quarter Number,Calendar Year,Calendar Quarter Number,Calendar Month Number,Calendar Day Number
12/10/2002,0.00,0.00,6345906143621.31,1,2003,1,2002,4,12,10
12/11/2002,0.00,0.00,6342858747140.36,1,2003,1,2002,4,12,11
12/12/2002,0.00,0.00,6340621206423.40,1,2003,1,2002,4,12,12
12/13/2002,0.00,0.00,6339815664543.29,1,2003,1,2002,4,12,13
12/16/2002,0.00,0.00,6326836970262.51,1,2003,1,2002,4,12,16
12/17/2002,0.00,0.00,6333988644191.46,1,2003,1,2002,4,12,17
12/18/2002,0.00,0.00,6332067061221.38,1,2003,1,2002,4,12,18
12/19/2002,0.00,0.00,6327769228745.17,1,2003,1,2002,4,12,19
12/20/2002,0.00,0.00,6327507067992.90,1,2003,1,2002,4,12,20
12/23/2002,0.00,0.00,6328050248796.37,1,2003,1,2002,4,12,23
12/24/2002,0.00,0.00,6327459041582.08,1,2003,1,2002,4,12,24
12/26/2002,0.00,0.00,6322588055861.26,1,2003,1,2002,4,12,26
12/27/2002,0.00,0.00,6324662173895.04,1,2003,1,2002,4,12,27
12/30/2002,0.00,0.00,6325563131871.87,1,2003,1,2002,4,12,30
12/31/2002,3647939770383.73,2757767686463.80,6405707456847.53,1,2003,1,2002,4,12,31
1/2/2003,0.00,0.00,6389356141156.55,1,2003,2,2003,1,1,2
1/3/2003,0.00,0.00,6382650489675.40,1,2003,2,2003,1,1,3
1/6/2003,0.00,0.00,6383514236076.15,1,2003,2,2003,1,1,6
1/7/2003,0.00,0.00,6387381983103.35,1,2003,2,2003,1,1,7
1/8/2003,0.00,0.00,6383281068493.19,1,2003,2,2003,1,1,8
1/9/2003,0.00,0.00,6381926712367.35,1,2003,2,2003,1,1,9
1/10/2003,0.00,0.00,6382620048093.48,1,2003,2,2003,1,1,10
1/13/2003,0.00,0.00,6380582269971.85,1,2003,2,2003,1,1,13
1/14/2003,0.00,0.00,6383462572294.58,1,2003,2,2003,1,1,14
1/15/2003,0.00,0.00,6386957326682.31,1,2003,2,2003,1,1,15
1/16/2003,0.00,0.00,6384824540523.90,1,2003,2,2003,1,1,16
1/17/2003,0.00,0.00,6388587973011.41,1,2003,2,2003,1,1,17
1/21/2003,0.00,0.00,6387841175651.97,1,2003,2,2003,1,1,21
1/22/2003,0.00,0.00,6389894461722.18,1,2003,2,2003,1,1,22
1/23/2003,0.00,0.00,6389561622961.91,1,2003,2,2003,1,1,23
1/24/2003,0.00,0.00,6392119196353.47,1,2003,2,2003,1,1,24
1/27/2003,0.00,0.00,6395237394489.82,1,2003,2,2003,1,1,27
1/28/2003,0.00,0.00,6399121608270.48,1,2003,2,2003,1,1,28
1/29/2003,0.00,0.00,6399240555827.75,1,2003,2,2003,1,1,29
